cve_id,description,published_date,cvss_score,vendor_raw,software_raw,vendor,software,software_version,operatig_system,source,reason,trigger,attacker_action,user_interaction,system_state,network_access,privilege,vulnerability_type,consequences
CVE-2020-36697,"The WP GDPR plugin for WordPress is vulnerable to authorization bypass due to a missing capability check in versions up to, and including, 2.1.1. This makes it possible for unauthenticated attackers to delete any comment and modify the plugin’s settings.",2023-06-07T01:51:10.220Z,7.3,koenhuybrechts,WP GDPR,WordPress,WP GDPR plugin,"up to, and including, 2.1.1",N/A,missing capability check,missing capability check in authorization process,attempt to delete a comment or modify settings,delete any comment and modify the plugin’s settings,No,,Remote,Unauthenticated,Authorization Bypass,Unauthenticated attackers can delete comments and modify the plugin's settings
CVE-2020-11093,"Hyperledger Indy Node is the server portion of a distributed ledger purpose-built for decentralized identity. In Hyperledger Indy before version 1.12.4, there is lack of signature verification on a specific transaction which enables an attacker to make certain unauthorized alterations to the ledger. Updating a DID with a nym transaction will be written to the ledger if neither ROLE or VERKEY are being changed, regardless of sender. A malicious DID with no particular role can ask an update for another DID (but cannot modify its verkey or role). This is bad because 1) Any DID can write a nym transaction to the ledger (i.e., any DID can spam the ledger with nym transactions), 2) Any DID can change any other DID's alias, 3) The update transaction modifies the ledger metadata associated with a DID.",2020-12-24T20:05:15,7.5,hyperledger,indy-node,Hyperledger,Indy Node,before 1.12.4,N/A,Lack of signature verification on a specific transaction,Lack of signature verification,Updating a DID with a nym transaction,Make unauthorized alterations to the ledger,No,Neither ROLE or VERKEY being changed,Remote,Any DID with no particular role,Authorization Bypass,"Unauthorized alterations to the ledger, spamming with nym transactions, changing another DID's alias and modifying ledger metadata associated with a DID"
CVE-2020-1584,"An elevation of privilege vulnerability exists in the way that the dnsrslvr.dll handles objects in memory. An attacker who successfully exploited the vulnerability could execute code with elevated permissions. To exploit the vulnerability, a locally authenticated attacker could run a specially crafted application. The security update addresses the vulnerability by ensuring the dnsrslvr.dll properly handles objects in memory.",2020-08-17T19:13:51,7.8,Microsoft,Windows 10 Version 2004,,dnsrslvr.dll,,,dnsrslvr.dll,Improper handling of objects in memory,Running a specially crafted application,Run a specially crafted application,No,Locally authenticated user session,Local,Authenticated,Elevation of Privilege,Execute code with elevated permissions
CVE-2020-1535,"An elevation of privilege vulnerability exists when the Windows Backup Engine improperly handles memory. To exploit this vulnerability, an attacker would first have to gain execution on the victim system. An attacker could then run a specially crafted application to elevate privileges. The security update addresses the vulnerability by correcting how the Windows Backup Engine handles memory.",2020-08-17T19:13:30,7.8,Microsoft,Windows 10 Version 1803,Microsoft,Windows Backup Engine,N/A,Windows,Windows Backup Engine,improper memory handling,gain execution and run a specially crafted application,gain execution on the system and run a specially crafted application,No,N/A,Local,Initial access required to execute programs,Elevation of Privilege,Elevate privileges on the victim system
CVE-2020-16898,"<p>A remote code execution vulnerability exists when the Windows TCP/IP stack improperly handles ICMPv6 Router Advertisement packets. An attacker who successfully exploited this vulnerability could gain the ability to execute code on the target server or client.</p> <p>To exploit this vulnerability, an attacker would have to send specially crafted ICMPv6 Router Advertisement packets to a remote Windows computer.</p> <p>The update addresses the vulnerability by correcting how the Windows TCP/IP stack handles ICMPv6 Router Advertisement packets.</p>",2020-10-16T22:17:40,8.8,Microsoft,Windows 10 Version 1803,Microsoft,Windows TCP/IP stack,N/A,Windows,ICMPv6 Router Advertisement packets handling,improper handling of ICMPv6 Router Advertisement packets,Sending specially crafted ICMPv6 Router Advertisement packets,Send specially crafted ICMPv6 Router Advertisement packets to a remote computer,No,Remote system with improperly handling TCP/IP stack for ICMPv6,Remote,Unauthenticated,Remote Code Execution,Ability to execute code on the target server or client
CVE-2020-16960,Windows Backup Engine Elevation of Privilege Vulnerability,2020-12-09T23:36:35,7.8,Microsoft,Windows 10 Version 20H2,Microsoft,Windows Backup Engine,N/A,Windows,N/A,N/A,N/A,Exploit backup engine to gain elevated privileges,N/A,N/A,N/A,Low,Elevation of Privilege,Allows attackers to gain elevated privileges
CVE-2020-14496,"Successful exploitation of this vulnerability for multiple Mitsubishi Electric Factory Automation Engineering Software Products of various versions could allow an attacker to escalate privilege and execute malicious programs, which could cause a denial-of-service condition, and allow information to be disclosed, tampered with, and/or destroyed.",2022-05-19T17:24:43,8.3,Mitsubishi Electric,CPU Module Logging Configuration Tool,Mitsubishi Electric,Factory Automation Engineering Software Products,various versions,N/A,N/A,N/A,N/A,escalate privilege and execute malicious programs,No,N/A,Remote,N/A,Privilege Escalation,"Denial-of-service condition, information disclosure, tampering, and destruction"
CVE-2020-5228,"Opencast before 8.1 and 7.6 allows unauthorized public access to all media and metadata by default via OAI-PMH. OAI-PMH is part of the default workflow and is activated by default, requiring active user intervention of users to protect media. This leads to users unknowingly handing out public access to events without their knowledge. The problem has been addressed in Opencast 7.6 and 8.1 where the OAI-PMH endpoint is configured to require users with `ROLE_ADMIN` by default. In addition to this, Opencast 9 removes the OAI-PMH publication from the default workflow, making the publication a conscious decision users have to make by updating their workflows.",2020-01-30T19:50:13,7.6,opencast,opencast,Opencast,Opencast,before 8.1 and 7.6,N/A,OAI-PMH,OAI-PMH is part of the default workflow and is activated by default,No user intervention to change default settings,Access media and metadata publicly,Indirect; user intervention needed to secure media,Default configuration without user updates,Public,Unauthorized/Public access,Unauthorized Access,Unauthorized public access to all media and metadata by default
CVE-2020-12511,Pepperl+Fuchs Comtrol IO-Link Master in Version 1.5.48 and below is prone to a Cross-Site Request Forgery (CSRF) in the web interface.,2021-01-04T00:00:00,8.8,Pepper+Fuchs,Comtrol IO-Link Master,Pepperl+Fuchs,Comtrol IO-Link Master,1.5.48 and below,N/A,web interface,lack of protection against CSRF attacks,unknown,execute malicious requests on behalf of a user,"Yes, user needs to be logged into the web interface",user logged into the web interface,Remote,Authenticated,Cross-Site Request Forgery (CSRF),unauthorized actions performed on behalf of a logged-in user
CVE-2020-5321,Dell EMC OpenManage Enterprise (OME) versions prior to 3.2 and OpenManage Enterprise-Modular (OME-M) versions prior to 1.10.00 contain an improper input validation vulnerability. A remote authenticated malicious user with high privileges could potentially exploit this vulnerability to spawn tasks with elevated privileges.,2020-01-22T00:00:00,7.6,Dell,Dell OpenManage Enterprise,Dell EMC,OpenManage Enterprise (OME) and OpenManage Enterprise-Modular (OME-M),"OME prior to 3.2, OME-M prior to 1.10.00",N/A,Improper input validation,Improper input validation allows for privilege escalation,Remote task initiation with improper input validation,Exploit the input validation flaw to spawn tasks with elevated privileges,No,Remote authenticated session with high privileges,Remote,High privileges,Improper input validation,Spawn tasks with elevated privileges
CVE-2020-26868,ARC Informatique PcVue prior to version 12.0.17 is vulnerable to a denial-of-service attack due to the ability of an unauthorized user to modify information used to validate messages sent by legitimate web clients. This issue also affects third-party systems based on the Web Services Toolkit.,2020-11-03T00:00:00,7.5,ARC Informatique,PcVue,ARC Informatique,PcVue,prior to version 12.0.17,N/A,Information used to validate messages,Unauthorized user can modify validation information,Modification of information by unauthorized user,Modify information used to validate messages,No,,Remote,Unauthorized access,Denial-of-service,Denial-of-service attack affecting PcVue and third-party systems based on Web Services Toolkit
CVE-2020-25190,The built-in WEB server for MOXA NPort IAW5000A-I/O firmware version 2.1 or lower stores and transmits the credentials of third-party services in cleartext.,2020-10-13T00:00:00,7.5,MOXA,NPort IAW5000A-I/O,MOXA,NPort IAW5000A-I/O firmware,version 2.1 or lower,N/A,built-in WEB server,stores and transmits credentials in cleartext,N/A,Intercept transmissions to obtain credentials,No,N/A,Local or remote access to communication channels,Low,Information Disclosure,Exposure of credentials of third-party services
CVE-2020-36720,"The Kali Forms plugin for WordPress is vulnerable to Authenticated Options Change in versions up to, and including, 2.1.1. This is due to the update_option lacking proper authentication checks. This makes it possible for any authenticated attacker to change (or delete) the plugin's settings.",2023-06-07T01:51:34.466Z,7.1,kaliforms,Contact Form builder with drag & drop for WordPress – Kali Forms,WordPress,Kali Forms plugin,"up to, and including, 2.1.1",N/A,update_option functionality,lacking proper authentication checks,N/A,change (or delete) the plugin's settings,No,Authenticated session,Remote,Authenticated,Authenticated Options Change,Change or deletion of the plugin's settings by an authenticated attacker
CVE-2020-17070,Windows Update Medic Service Elevation of Privilege Vulnerability,2020-11-11T06:48:26,7.8,Microsoft,Windows 10 Version 20H2,Microsoft,Windows Update Medic Service,N/A,Windows,Windows Update Medic Service,Unspecified in description,Unspecified in description,Exploit Elevation of Privilege,Unspecified in description,Unspecified in description,Local,Low,Elevation of Privilege,Potential elevation of privileges for an attacker
